;PV_Pel_expVAR;T_4_expVAR;HM4_SUP_expVAR;Pyra2_expVAR;Hot_Tank_expVAR;HM1_SUP_expVAR;HP_Pel_expVAR;HM1_VF_expVAR;P_PV_expVAR;HM4_RET_expVAR;U_PV_expVAR;Pel_expVAR;Inv_Cur_In_expVAR;Cold_Tank_expVAR;P_Inv_out_expVAR;HM1_RET_expVAR;T_amb_expVAR;T_1_expVAR;WP_senke_ein_expVAR;wetterstation_expVAR;WP_Quelle_aus_expVAR;T_2_expVAR;HM10_SUP_expVAR;Pyra1_expVAR;WP_Quelle_ein_expVAR;SCC_Cur_in_expVAR;Zone_expVAR;HM10_RET_expVAR;Inv_Cur_Out_expVAR;COP_expVAR;SCC_vol_out_expVAR;PV_Cur_expVAR;U_bat_expVAR;U_grid_expVAR;HM10_VF_expVAR;P_Inv_loading_expVAR;WP_senke_aus_expVAR;T_3_expVAR;Inv_Volt_In_expVAR;HM4_VF_expVAR
2022/07/15 00:45:00;0.00;18.63;16.26;0.00;36.22;-99.00;4.10;0.00;0.00;18.70;5.29;0.70;0.00;17.05;0.78;-99.00;23.00;17.60;36.97;;12.94;;36.55;0.00;16.57;0.00;28.24;41.51;3.28;6.02;56.22;0.00;56.20;237.00;643.60;0.00;41.99;39.37;5.00;577.00
2022/07/15 00:50:00;0.00;18.37;15.96;0.00;36.66;21.81;4.05;135.90;0.00;18.42;5.35;0.70;0.00;16.69;0.79;17.22;22.84;17.28;37.55;21.80;12.69;;37.13;0.00;16.25;0.00;27.76;42.07;3.37;5.91;56.20;0.00;56.20;237.00;649.60;0.00;42.55;40.67;5.00;576.60
2022/07/15 00:55:00;0.00;18.11;15.65;0.00;37.08;24.66;4.00;466.20;0.00;18.07;5.43;0.70;0.00;16.35;0.82;37.75;22.71;16.94;37.94;;12.40;;37.54;0.00;15.90;0.00;27.30;42.47;3.45;5.80;56.18;0.00;56.18;236.80;642.00;0.00;42.93;40.40;5.00;576.60
2022/07/15 01:00:00;0.00;17.73;15.25;0.00;37.13;28.52;4.00;467.83;0.00;17.62;5.47;0.70;0.00;15.95;0.82;36.65;22.60;16.57;38.18;21.60;12.12;36.90;37.75;0.00;15.55;0.00;26.79;42.73;3.45;5.75;56.16;0.00;56.12;236.83;636.83;0.00;43.17;39.48;5.00;577.33
2022/07/15 01:05:00;0.00;17.50;15.01;0.00;36.91;28.67;3.97;468.20;0.00;17.39;5.44;0.70;0.00;15.70;0.82;36.59;22.60;16.36;38.00;;11.87;;37.57;0.00;15.28;0.00;26.47;42.61;3.45;5.72;56.16;0.00;56.13;237.10;631.30;0.00;43.00;39.48;5.00;576.10
2022/07/15 01:10:00;0.00;17.16;14.76;0.00;36.67;28.31;3.93;467.70;0.00;17.10;5.42;0.70;0.00;15.39;0.82;36.47;22.60;16.09;37.80;21.80;11.58;;37.35;0.00;14.99;0.00;26.09;42.36;3.45;5.71;56.14;0.00;56.12;237.00;628.00;0.00;42.78;39.39;5.00;576.10
2022/07/15 01:15:00;0.00;16.86;14.47;0.00;36.49;27.65;3.91;466.30;0.00;16.77;5.40;0.70;0.00;15.09;0.82;36.28;22.60;15.79;37.62;;11.28;;37.20;0.00;14.69;0.00;25.71;42.20;3.45;5.70;56.12;0.00;56.12;237.10;623.20;0.00;42.61;39.21;5.00;576.00
2022/07/15 01:20:00;0.00;16.57;14.20;0.00;36.26;27.51;3.89;466.10;0.00;16.45;5.40;0.70;0.00;14.81;0.82;36.03;22.53;15.51;37.42;21.30;10.98;;36.98;0.00;14.42;0.00;25.34;42.04;3.45;5.66;56.12;0.00;56.12;237.10;618.50;0.00;42.41;38.97;5.00;575.90
2022/07/15 01:25:00;0.00;16.28;13.93;0.00;36.02;27.62;3.86;466.10;0.00;16.17;5.41;0.70;0.00;14.55;0.82;35.79;22.48;15.22;37.19;;10.68;;36.75;0.00;14.18;0.00;25.00;41.78;3.44;5.65;56.10;0.00;56.12;237.00;613.60;0.00;42.20;38.73;5.00;575.90
2022/07/15 01:30:00;0.00;15.98;13.65;0.00;35.80;28.02;3.84;465.80;0.00;15.87;5.42;0.70;0.00;14.31;0.81;35.67;22.40;14.98;36.96;22.00;10.36;;36.58;0.00;13.86;0.00;24.66;41.57;3.47;5.65;56.09;0.00;56.03;237.10;611.30;0.00;41.96;38.63;5.00;575.90
2022/07/15 01:35:00;0.00;15.71;13.34;0.00;35.62;28.34;3.80;466.70;0.00;15.55;5.42;0.70;0.00;14.03;0.81;35.60;22.32;14.69;36.78;;10.04;;36.42;0.00;13.62;0.00;24.34;41.41;3.40;5.61;56.07;0.00;56.03;237.20;607.40;0.00;41.78;38.53;5.00;574.70
2022/07/15 01:40:00;0.00;15.42;13.08;0.00;35.47;29.18;3.78;467.60;0.00;15.29;5.42;0.70;0.00;13.78;0.81;35.57;22.29;14.41;36.67;22.00;9.81;;36.32;0.00;13.35;0.00;24.02;41.32;3.45;5.60;56.06;0.00;56.03;237.00;602.50;0.00;41.67;38.50;5.00;574.40
2022/07/15 01:45:00;0.00;15.15;12.80;0.00;35.37;29.17;3.75;466.70;0.00;14.95;5.41;0.70;0.00;13.53;0.80;35.66;22.20;14.15;36.60;;9.58;;36.22;0.00;13.08;0.00;23.72;41.23;3.35;5.58;56.03;0.00;56.03;236.80;597.70;0.00;41.57;38.51;5.00;574.40
2022/07/15 01:50:00;0.00;14.88;12.53;0.00;35.30;28.56;3.71;467.30;0.00;14.69;5.42;0.70;0.00;13.28;0.81;35.58;22.15;13.89;36.54;21.20;9.37;;36.21;0.00;12.80;0.00;23.40;41.24;3.42;5.55;56.01;0.00;56.01;237.00;592.40;0.00;41.57;38.47;5.00;573.50
2022/07/15 01:55:00;0.00;14.61;12.30;0.00;35.30;28.02;3.70;466.20;0.00;14.41;5.42;0.70;0.00;13.01;0.80;35.42;22.07;13.62;36.50;;9.14;;36.21;0.00;12.52;0.00;23.10;41.18;3.38;5.49;55.99;0.00;55.96;236.90;587.20;0.00;41.48;38.28;5.00;574.00
2022/07/15 02:00:00;0.00;14.31;12.01;0.00;35.19;29.07;3.67;467.90;0.00;14.18;5.42;0.69;0.00;12.78;0.79;35.33;21.99;13.35;36.43;20.40;8.92;34.25;36.11;0.00;12.23;0.00;22.82;41.12;3.37;5.48;55.97;0.00;55.95;237.00;584.50;0.00;41.43;38.21;5.00;573.40
2022/07/15 02:05:00;0.00;14.09;11.82;0.00;35.08;28.50;0.00;465.10;0.00;13.88;5.42;0.00;0.00;12.54;0.20;35.42;21.87;13.12;-99.00;;-99.00;;35.55;0.00;-99.00;0.00;22.52;40.53;0.83;0.00;56.28;0.00;56.27;238.00;73.10;0.00;-99.00;37.74;4.00;572.20
2022/07/15 02:10:00;0.00;14.00;11.94;0.00;34.70;28.27;0.00;464.10;0.00;13.73;5.42;0.00;0.00;12.50;0.19;34.63;21.77;13.05;-99.00;19.80;-99.00;;-99.00;0.00;-99.00;0.00;22.25;-99.00;0.83;0.00;56.34;0.00;56.31;238.00;4.50;0.00;-99.00;36.51;4.00;572.50
2022/07/15 02:15:00;0.00;14.09;12.17;0.00;34.36;27.20;0.00;462.50;0.00;13.78;5.43;0.00;0.00;12.62;0.19;33.87;21.66;13.20;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.99;-99.00;0.81;0.00;56.37;0.00;56.30;238.00;4.00;0.00;-99.00;35.49;4.00;571.70
2022/07/15 02:20:00;0.00;14.15;12.48;0.00;33.53;26.62;0.00;461.00;0.00;13.89;5.46;0.00;0.00;13.02;0.19;32.99;21.52;13.56;-99.00;19.30;-99.00;;-99.00;0.00;-99.00;0.00;21.72;-99.00;0.81;0.00;56.38;0.00;56.37;238.00;4.00;0.00;-99.00;34.58;4.00;573.30
2022/07/15 02:25:00;0.00;14.29;12.96;0.00;32.82;26.31;0.00;42.00;0.00;14.14;5.47;0.00;0.00;13.37;0.16;32.00;21.34;13.89;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.48;-99.00;0.66;0.00;56.39;0.00;56.38;238.00;4.00;0.00;-99.00;33.98;4.00;573.60
2022/07/15 02:30:00;0.00;14.39;13.31;0.00;32.54;-99.00;0.00;4.30;0.00;14.40;5.49;0.00;0.00;13.57;0.16;-99.00;21.16;14.17;-99.00;18.90;-99.00;;-99.00;0.00;-99.00;0.00;21.27;-99.00;0.66;0.00;56.41;0.00;56.38;237.90;0.40;0.00;-99.00;33.75;4.00;572.50
2022/07/15 02:35:00;0.00;14.54;13.53;0.00;32.50;-99.00;0.00;4.00;0.00;14.60;5.52;0.00;0.00;13.73;0.16;-99.00;20.99;14.32;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;21.07;-99.00;0.66;0.00;56.41;0.00;56.39;238.00;0.00;0.00;-99.00;33.70;4.00;573.70
2022/07/15 02:40:00;0.00;14.73;13.66;0.00;32.50;-99.00;0.00;4.00;0.00;14.71;5.55;0.00;0.00;13.85;0.16;-99.00;20.79;14.42;-99.00;18.50;-99.00;;-99.00;0.00;-99.00;0.00;20.90;-99.00;0.66;0.00;56.41;0.00;56.38;237.90;0.00;0.00;-99.00;33.70;4.00;574.50
2022/07/15 02:45:00;0.00;14.89;13.83;0.00;32.43;-99.00;0.00;4.00;0.00;14.80;5.58;0.00;0.00;13.97;0.16;-99.00;20.61;14.56;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.74;-99.00;0.66;0.00;56.41;0.00;56.38;237.90;0.00;0.00;-99.00;33.70;4.00;573.60
2022/07/15 02:50:00;0.00;15.03;13.98;0.00;32.40;-99.00;0.00;0.00;0.00;14.91;5.61;0.00;0.00;14.14;0.16;-99.00;20.42;14.75;-99.00;18.20;-99.00;;-99.00;0.00;-99.00;0.00;20.59;-99.00;0.66;0.00;56.41;0.00;56.38;238.00;0.00;0.00;-99.00;33.70;4.00;575.00
2022/07/15 02:55:00;0.00;15.15;14.15;0.00;32.40;-99.00;0.00;0.00;0.00;15.04;5.63;0.00;0.00;14.29;0.16;-99.00;20.25;14.89;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.44;-99.00;0.67;0.00;56.41;0.00;56.38;238.00;0.00;0.00;-99.00;33.70;4.00;573.90
2022/07/15 03:00:00;0.00;15.25;14.33;0.00;32.40;-99.00;0.00;0.00;0.00;15.15;5.66;0.00;0.00;14.45;0.15;-99.00;20.07;15.05;-99.00;17.90;-99.00;33.11;-99.00;0.00;-99.00;0.00;20.32;-99.00;0.60;0.00;56.41;0.00;56.38;237.83;0.00;0.00;-99.00;33.70;4.00;438.00
2022/07/15 03:05:00;0.00;15.32;14.47;0.00;32.40;-99.00;0.00;0.00;0.00;15.40;5.66;0.00;0.00;14.52;0.15;-99.00;19.95;15.11;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.22;-99.00;0.66;0.00;56.41;0.00;56.39;238.00;0.00;0.00;-99.00;33.70;4.00;448.60
2022/07/15 03:10:00;0.00;15.44;14.59;0.00;32.34;-99.00;0.00;0.00;0.00;15.40;5.66;0.00;0.00;14.62;0.16;-99.00;19.84;15.17;-99.00;17.30;-99.00;;-99.00;0.00;-99.00;0.00;20.12;-99.00;0.67;0.00;56.41;0.00;56.38;238.00;0.00;0.00;-99.00;33.70;4.00;590.90
2022/07/15 03:15:00;0.00;15.56;14.73;0.00;32.30;-99.00;0.00;0.00;0.00;15.41;5.66;0.00;0.00;14.70;0.13;-99.00;19.74;15.30;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;20.03;-99.00;0.58;0.00;56.41;0.00;56.38;238.00;0.00;0.00;-99.00;33.70;4.00;186.60
2022/07/15 03:20:00;0.00;15.61;14.81;0.00;32.30;-99.00;0.00;0.00;0.00;15.92;5.66;0.00;0.00;14.76;0.15;-99.00;19.64;15.39;-99.00;17.00;-99.00;;-99.00;0.00;-99.00;0.00;19.95;-99.00;0.66;0.00;56.39;0.00;56.38;237.90;0.00;0.00;-99.00;33.69;4.00;359.80
2022/07/15 03:25:00;0.00;15.77;14.80;67.40;32.30;-99.00;0.00;0.00;0.00;15.66;5.66;0.00;0.00;14.85;0.15;-99.00;19.53;15.45;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.89;-99.00;0.64;0.00;56.38;0.00;56.38;238.00;0.00;0.00;-99.00;33.69;4.00;525.50
2022/07/15 03:30:00;0.00;15.88;-99.00;0.00;32.30;-99.00;0.00;0.00;0.00;-99.00;5.67;0.00;0.00;14.91;0.13;-99.00;19.40;15.56;-99.00;16.90;-99.00;;-99.00;0.00;-99.00;0.00;19.83;-99.00;0.50;0.00;56.41;0.00;56.38;238.00;0.00;0.00;-99.00;33.68;4.00;-0.40
2022/07/15 03:35:00;0.00;15.89;15.11;0.00;32.30;-99.00;0.00;0.00;0.00;16.08;5.66;0.00;0.00;15.00;0.15;-99.00;19.28;15.59;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.77;-99.00;0.66;0.00;56.38;0.00;56.31;238.00;0.00;0.00;-99.00;33.67;4.00;337.50
2022/07/15 03:40:00;0.00;16.07;15.06;0.00;32.30;-99.00;0.00;0.00;0.00;15.82;5.67;0.00;0.00;15.03;0.14;-99.00;19.15;15.61;-99.00;16.60;-99.00;;-99.00;0.00;-99.00;0.00;19.73;-99.00;0.56;0.00;56.38;0.00;56.34;238.00;0.00;0.00;-99.00;33.68;4.00;211.40
2022/07/15 03:45:00;0.00;16.15;-99.00;0.00;32.30;-99.00;0.00;0.00;0.00;-99.00;5.67;0.00;0.00;15.10;0.12;-99.00;19.01;15.68;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.69;-99.00;0.53;0.00;56.38;0.00;56.32;238.00;0.00;0.00;-99.00;33.65;4.00;-0.30
2022/07/15 03:50:00;0.00;16.16;-99.00;0.00;32.30;-99.00;0.00;0.00;0.00;-99.00;5.67;0.00;0.00;15.10;0.12;-99.00;18.86;15.71;-99.00;16.50;-99.00;;-99.00;0.00;-99.00;0.00;19.64;-99.00;0.53;0.00;56.38;0.00;56.30;238.00;0.00;0.00;-99.00;33.67;4.00;-0.70
2022/07/15 03:55:00;0.00;16.17;-99.00;0.00;32.23;-99.00;0.00;0.00;0.00;-99.00;5.67;0.00;0.00;15.10;0.12;-99.00;18.69;15.69;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.64;-99.00;0.50;0.00;56.38;0.00;56.30;237.90;0.00;0.00;-99.00;33.65;4.00;-1.10
2022/07/15 04:00:00;0.00;16.20;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.67;0.00;0.00;15.10;0.12;-99.00;18.52;15.71;-99.00;16.40;-99.00;32.99;-99.00;0.00;-99.00;0.00;19.61;-99.00;0.50;0.00;56.38;0.00;56.31;238.00;0.00;0.00;-99.00;33.66;4.00;-1.50
2022/07/15 04:05:00;0.00;16.18;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.68;0.00;0.00;15.10;0.12;-99.00;18.35;15.72;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.61;-99.00;0.52;0.00;56.38;0.00;56.30;238.00;0.00;0.00;-99.00;33.65;4.00;-0.90
2022/07/15 04:10:00;0.00;16.16;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.70;0.00;0.00;15.10;0.12;-99.00;18.20;15.71;-99.00;16.40;-99.00;;-99.00;0.00;-99.00;0.00;19.61;-99.00;0.50;0.00;56.38;0.00;56.30;238.00;0.00;0.00;-99.00;33.65;4.00;-1.10
2022/07/15 04:15:00;0.00;16.18;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.71;0.00;0.00;15.10;0.12;-99.00;18.05;15.75;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.61;-99.00;0.50;0.00;56.38;0.00;56.30;238.00;0.00;0.00;-99.00;33.65;4.00;-1.10
2022/07/15 04:20:00;0.00;16.17;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.74;0.00;0.00;15.10;0.12;-99.00;17.92;15.76;-99.00;16.00;-99.00;;-99.00;0.00;-99.00;0.00;19.62;-99.00;0.50;0.00;56.36;0.00;56.30;237.90;0.00;0.00;-99.00;33.64;4.00;-0.60
2022/07/15 04:25:00;0.00;16.17;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.76;0.00;0.00;15.10;0.12;-99.00;17.77;15.75;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.63;-99.00;0.52;0.00;56.34;0.00;56.30;237.90;0.00;0.00;-99.00;33.61;4.00;-1.20
2022/07/15 04:30:00;0.00;16.20;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.81;0.00;0.00;15.10;0.12;-99.00;17.64;15.76;-99.00;15.90;-99.00;;-99.00;0.00;-99.00;0.00;19.65;-99.00;0.50;0.00;56.34;0.00;56.30;238.00;0.00;0.00;-99.00;33.61;4.00;-0.90
2022/07/15 04:35:00;0.00;16.18;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;5.90;0.00;0.00;15.10;0.12;-99.00;17.48;15.74;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.66;-99.00;0.50;0.00;56.34;0.00;56.30;237.90;0.00;0.00;-99.00;33.60;4.00;-0.40
2022/07/15 04:40:00;0.00;16.18;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;6.07;0.00;0.00;15.10;0.12;-99.00;17.32;15.77;-99.00;15.90;-99.00;;-99.00;0.00;-99.00;0.00;19.67;-99.00;0.50;0.00;56.34;0.00;56.30;238.00;0.00;0.00;-99.00;33.60;4.00;-1.60
2022/07/15 04:45:00;0.00;16.19;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;6.40;0.00;0.00;15.10;0.12;-99.00;17.15;15.79;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.69;-99.00;0.50;0.00;56.34;0.00;56.30;238.00;0.00;0.00;-99.00;33.53;4.00;-0.60
2022/07/15 04:50:00;0.00;16.19;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;7.08;0.00;0.00;15.10;0.12;-99.00;17.01;15.78;-99.00;15.60;-99.00;;-99.00;0.00;-99.00;0.00;19.70;-99.00;0.50;0.00;56.33;0.00;56.30;238.00;0.00;0.00;-99.00;33.51;4.00;-0.30
2022/07/15 04:55:00;0.00;16.17;-99.00;0.00;32.20;-99.00;0.00;0.00;0.00;-99.00;8.57;0.00;0.00;15.11;0.12;-99.00;16.87;15.78;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.71;-99.00;0.50;0.00;56.31;0.00;56.30;237.90;0.00;0.00;-99.00;33.50;4.00;-1.10
2022/07/15 05:00:00;0.00;16.20;-99.00;0.00;32.11;-99.00;0.00;0.00;0.00;-99.00;13.20;0.00;0.00;15.20;0.12;-99.00;16.77;15.78;-99.00;15.40;-99.00;32.88;-99.00;0.00;-99.00;0.00;19.73;-99.00;0.50;0.00;56.31;0.00;56.30;238.00;0.00;0.00;-99.00;33.50;4.00;0.20
2022/07/15 05:05:00;0.00;16.20;17.21;0.00;32.10;-99.00;0.00;0.00;0.00;18.39;23.56;0.00;0.00;15.20;0.14;-99.00;16.67;15.81;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.73;-99.00;0.58;0.00;56.31;0.00;56.24;238.00;0.00;0.00;-99.00;33.50;4.00;28.40
2022/07/15 05:10:00;0.00;16.21;-99.00;0.00;32.10;-99.00;0.00;0.00;0.00;-99.00;39.82;0.00;0.00;15.20;0.12;-99.00;16.55;15.81;-99.00;15.30;-99.00;;-99.00;0.00;-99.00;0.00;19.74;-99.00;0.52;0.00;56.31;0.00;56.24;238.00;0.00;0.00;-99.00;33.50;4.00;-0.20
2022/07/15 05:15:00;0.00;16.22;-99.00;0.00;32.10;-99.00;0.00;0.00;0.00;-99.00;55.52;0.00;0.00;15.20;0.12;-99.00;16.43;15.81;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.74;-99.00;0.52;0.00;56.31;0.00;56.20;238.00;0.00;0.00;-99.00;33.50;4.00;-0.40
2022/07/15 05:20:00;0.00;16.23;16.41;0.00;32.10;-99.00;0.00;0.00;0.00;19.32;66.89;0.00;0.00;15.20;0.15;-99.00;16.32;15.80;-99.00;15.20;-99.00;;-99.00;0.00;-99.00;0.00;19.74;-99.00;0.64;0.00;56.32;0.00;56.20;238.00;0.00;0.00;-99.00;33.50;4.00;250.60
2022/07/15 05:25:00;0.00;16.71;15.27;0.00;32.10;-99.00;0.00;0.00;0.00;17.10;81.27;0.00;0.00;15.23;0.12;-99.00;16.25;15.85;-99.00;;-99.00;;-99.00;0.00;-99.00;0.01;19.74;-99.00;0.52;0.00;56.34;0.01;56.20;238.00;0.00;0.00;-99.00;33.49;4.00;46.00
2022/07/15 05:30:00;0.00;16.89;-99.00;0.00;32.10;-99.00;0.00;0.00;0.00;-99.00;92.90;0.00;0.00;15.30;0.12;-99.00;16.16;15.89;-99.00;15.00;-99.00;;-99.00;0.00;-99.00;0.02;19.70;-99.00;0.52;0.00;56.32;0.01;56.20;237.90;0.00;0.00;-99.00;33.49;4.00;-0.70
2022/07/15 05:35:00;0.00;16.94;15.60;0.00;32.03;-99.00;0.00;0.00;0.00;17.58;93.25;0.00;0.00;15.30;0.15;-99.00;16.10;15.90;-99.00;;-99.00;;-99.00;0.00;-99.00;0.00;19.67;-99.00;0.62;0.00;56.31;0.01;56.21;238.00;0.00;0.00;-99.00;33.49;4.00;234.70
2022/07/15 05:40:00;0.00;17.31;-99.00;0.00;32.00;-99.00;0.00;0.00;0.00;-99.00;101.96;0.00;0.00;15.30;0.12;-99.00;16.04;15.92;-99.00;14.90;-99.00;;-99.00;0.00;-99.00;0.00;19.63;-99.00;0.53;0.00;56.30;0.00;56.20;237.80;0.00;0.00;-99.00;33.49;4.00;-0.60
